isodate,precip,tmax,tmin,wind,pet,q,er1,er2,ct_prev,dummy,qs
2006-01-25,0.1476517481709642,10.998210920219323,-2.117084067342659,0.8903976099548999,6.063683243095398,0.5129782161814223,0.0,0.0006522049591932977,0.7572349330251882,0.010541317016470424,0.00018007148096278866
2006-01-26,1.177046204995845,10.209436202996617,-3.0701437874551236,0.9481000829307248,5.861205377588978,5.889864107368725,0.0,0.008778138262502067,0.8116792979305751,0.02316730527780047,0.0014538192989818153
2006-01-27,0.21562514302725785,10.64482928190959,-3.1677847249318267,1.156581919446665,6.023415620593301,2.8843138521909513,0.0,0.0021827196393711945,1.7901919759395417,0.023366411029658005,0.0012787193441268897
2006-01-28,0.012089123533279712,12.470748541045749,-3.792709703241181,1.0158979233177725,6.716472038060286,1.0745136313286254,0.0,0.00011641262934234536,1.8000300923873587,0.02110996163785562,0.0008501117357764582
2006-01-29,0.049127576907858315,13.594061935176564,-3.094774908987381,1.2296086923787948,7.081689733006673,0.8511074498388246,0.0,0.00042657845293361113,1.6049235947679896,0.019268575971359534,0.0006183356559604704
2006-01-30,0.06091197099645512,14.35226700338973,-2.4249963486215527,1.0004986562165386,7.318334742897728,0.7433092577032006,0.0,0.00048184070196927165,1.4547265891748484,0.017656162784972184,0.00047587481527039817
2006-01-31,0.06449561770005091,14.966465584772587,-1.6291451324023667,0.7807807329965143,7.492396933398889,0.6445948741631735,0.0,0.00046672375100303976,1.3269558013910128,0.016209466695064574,0.0003808377245362203
2006-02-01,0.006449666714496743,14.945093248581722,-1.112943311121596,1.20615739053005,7.442362601244454,0.30455696812718785,0.0,4.178431724275941e-5,1.214163012783957,0.014219311076507554,0.000254269738872016
2006-02-02,0.04247735022185326,15.459072745347154,-0.5614160131491225,1.1709774553460233,7.591566184521255,0.3306881658613885,0.0,0.00024571130767889887,1.0661916800290046,0.012915243374748902,0.00020293082576853096
2006-02-03,0.03007453739480648,15.920378702352819,1.1691450590285108,0.9293292499897082,7.598431858647128,0.24913202309654686,0.0,0.00015683443805703315,0.9656370670306698,0.011599365862422387,0.00015597878990604073
2006-02-04,0.3992560863700831,13.283905458974091,0.1908643844391604,1.3341087796966538,6.665357461425785,1.5917810450485759,0.0,0.0022656287869026737,0.8671704720792296,0.014753011739597012,0.0004465103137352384
2006-02-05,0.0644843492268413,12.155045209897272,-0.9762692752603106,1.0663883743099272,6.360678082285656,0.6817398166688143,0.0,0.00039632923757469685,1.1229147697085151,0.013832395589279319,0.0003510042095741664
2006-02-06,0.5398033222058408,13.1567652369216,-1.809716381248308,0.7426470346513777,6.81271765114076,2.7565095326789715,0.0,0.0038191064071236847,1.0590156140625446,0.018625157833976013,0.0008100026126528355
2006-02-07,0.038414099022158366,13.611313308707905,-1.2952929673741522,0.971150133938098,6.936979447602226,0.942667121866175,0.0,0.00029308404892919304,1.4134888478313656,0.016913686053704823,0.0005719000068386396
2006-02-08,4.195904376606868,13.128039602429734,-0.1410726739456545,0.9862192588547768,6.634151133275781,50.10637655723789,0.0,0.07608050713395187,1.2805949676925215,0.06379750849293166,0.0119566611591724
2006-02-09,0.1497658827513491,12.373568114797447,0.4172775198271847,0.8090040549151523,6.269700725407001,14.794848156503477,0.0,0.00397483689746575,4.852328842200669,0.05827101596017817,0.008388452088696178
