prcp,pet,rainfall,infiltration,soilwater,saturation,evap,percolation,outflow,slowflow,fastflow,slowflow_lag,fastflow_lag,routingstore,recharge,routedflow,flow
0.0,3.4,-0.0,-0.0,85.6300211988833,0.0,1.5757180270074735,0.004277039176901142,0.004277039176901142,0.003849335259211028,0.0004277039176901142,0.00446099405756383,0.000512964502335647,25.26902581322144,0.06967672502280312,0.1083987589811837,0.17858844850632247
0.0,3.6,-0.0,-0.0,83.9573368369926,0.0,1.6407506417325026,0.0038753081460797256,0.0038753081460797256,0.0034877773314717533,0.0003875308146079726,0.004059487343491779,0.00046572776416560605,25.095009816560946,0.0680117230288123,0.10474785192290968,0.1732253027158876
0.2,3.7,-0.0,-0.0,82.26713448039922,0.0,1.6573991963019816,0.003500618809542092,0.003500618809542092,0.003150556928587883,0.0003500618809542092,0.003690611884775707,0.0004237949933528942,24.925940853494,0.06642146395759502,0.10129464736060478,0.16813990631155268
0.0,3.3,-0.0,-0.0,80.78541295677981,0.0,1.4554514380717904,0.003196522143673379,0.003196522143673379,0.002876869929306041,0.0003196522143673379,0.0033397380930325843,0.0003840445197502168,24.761564480268834,0.06490098160378405,0.098024332805619,0.16330935892915327
0.0,3.2,-0.0,-0.0,79.37086958559682,0.0,1.3901404637701689,0.0029262987575336035,0.0029262987575336035,0.002633668881780243,0.0002926298757533604,0.003030408756656726,0.0003478061538898101,24.60166957461609,0.06344596641992489,0.09492397807414904,0.15871775064796373
0.9,3.9,-0.0,-0.0,77.67370959661939,0.0,1.6630236921067874,0.002626535080091299,0.002626535080091299,0.0023638815720821694,0.00026265350800912994,0.002770105043328114,0.0003173074171528244,24.446069735165345,0.062052551676314995,0.09198200075856063,0.15435185985202843
43.0,3.0,40.0,40.0,114.03673271148014,34.92365605212217,1.7567281924408573,0.01791582449673989,5.094259772374571,4.584833795137114,0.5094259772374571,0.0025152326675811605,0.00028923716223918055,24.29455041539805,0.0607168197709955,0.08918707851811669,0.15019313545135138
0.1,2.9,-0.0,-0.0,112.32064630095724,0.0,1.6780706409305919,0.016607755381521466,0.016607755381521466,0.01494697984336932,0.0016607755381521467,2.0140611287525565,0.11202714716578954,26.158707645861494,0.07864751001094103,0.12866948147656937,0.3193441386532999
0.0,3.0,-0.0,-0.0,110.56810339978544,0.0,1.7145224012186338,0.015351904890705235,0.015351904890705235,0.013816714401634712,0.0015351904890705235,2.578660508753069,0.33792002367546475,28.53005116312705,0.10655820830301889,0.19756473266141375,0.6420429646398974
0.0,3.1,-0.0,-0.0,108.78107834696881,0.0,1.7489199383848064,0.014150760119258508,0.014150760119258508,0.012735684107332657,0.0014150760119258509,0.01445079505206497,0.06152019411595814,28.240379017214686,0.10281933882514353,0.18786594946011104,0.35220548240121274
0.0,3.2,-0.0,-0.0,106.96159087625878,0.0,1.7812179455620472,0.013006254242178326,0.013006254242178326,0.011705628817960494,0.0013006254242178327,0.013342143764361443,0.001523637240393857,27.963035872693794,0.09932832279879236,0.17893484254281533,0.27978680258200156
0.0,3.3,-0.0,-0.0,105.11170361565574,0.0,1.811374362092937,0.011919782910580655,0.011919782910580655,0.01072780461952259,0.0011919782910580655,0.012283491418857026,0.0014041207709125417,27.697056198771044,0.0960606731466081,0.17068698733593426,0.2681517812534549
0.0,3.4,-0.0,-0.0,103.23351933846759,0.0,1.8393506041335717,0.010892225813086928,0.010892225813086928,0.009803003231778235,0.0010892225813086927,0.011276365498107371,0.0012902760249963712,27.44158490378661,0.09299511808533469,0.16304983895123648,0.2573352330615675
0.0,3.0,-0.0,-0.0,101.59967069724253,0.0,1.6021302237351054,0.010057139456204118,0.010057139456204118,0.009051425510583706,0.0010057139456204117,0.010321818232049149,0.0011822375820989307,27.195861764982087,0.09011308759385825,0.15596072912875772,0.2472560543047149
0.0,2.4,-0.0,-0.0,100.30790937879824,0.0,1.2684431015430417,0.009433847798822117,0.009433847798822117,0.008490463018939905,0.0009433847798822117,0.009473061767614217,0.0010830117424155735,26.959261010027085,0.08739889158821848,0.1493666920981967,0.23784859542883074
0.0,2.3,-0.0,-0.0,99.08288422535401,0.0,1.2034701306952666,0.008871686179540142,0.008871686179540142,0.007984517561586128,0.0008871686179540142,0.008805163839149532,0.00100188194034832,26.73130059017982,0.08483953825972389,0.14322345397086422,0.22906487417093643
0.2,2.7,-0.0,-0.0,97.6612432553148,0.0,1.3961571581442724,0.008253235052712,0.008253235052712,0.007427911547440801,0.0008253235052712001,0.008268353740978443,0.0009383966193221723,26.51150595169021,0.08242299202867422,0.13749082311735103,0.22085221176534742
27.1,3.1,24.0,24.0,117.81612805393185,20.748960466892754,1.8619771371692388,0.02108806346190634,3.2721275965691525,2.9449148369122375,0.32721275965691526,0.007740168377076341,0.0008802239254375476,26.29933230492126,0.0801372642159718,0.13213034363195128,0.2131478317733606
1.3,2.8,-0.0,-0.0,116.1132541891558,0.0,1.6628807081379962,0.019607487845517867,0.019607487845517867,0.01764673906096608,0.001960748784551787,1.2969801558277971,0.07247440900763118,27.384044852901134,0.09231442607832997,0.16136748513068747,0.32615632021664864
0.3,2.9,-0.0,-0.0,114.37137739645307,0.0,1.7020707451674855,0.018180244843244507,0.018180244843244507,0.016362220358920057,0.0018180244843244509,1.6598486422003724,0.21732531566814664,28.79021158389249,0.10999804865680961,0.20660697507477008,0.5339303393997263
0.1,3.1,-0.0,-0.0,112.53374221712045,0.0,1.7964773935465823,0.016765896341934955,0.016765896341934955,0.01508930670774146,0.0016765896341934955,0.017082837325526755,0.040290383882708836,28.490689397486435,0.10604454578992116,0.1962242068851825,0.3425591365578125
0.3,3.0,-0.0,-0.0,110.77844981089473,0.0,1.7171019319661571,0.015498490027817452,0.015498490027817452,0.013948641025035707,0.0015498490027817452,0.01580341322297047,0.0018038128724830976,28.204224058034303,0.10235935232777191,0.18668220456555162,0.29084536976580666
0.0,2.5,-0.0,-0.0,109.33203304422844,0.0,1.4160931813504356,0.014512762574971359,0.014512762574971359,0.013061486317474223,0.001451276257497136,0.01458855622663962,0.0016654513113846237,27.929771057367617,0.09891537414762162,0.17788649862123598,0.2784673240802422
0.0,2.2,-0.0,-0.0,108.07135828206508,0.0,1.2347179614837238,0.013695125614660297,0.013695125614660297,0.012325613053194268,0.0013695125614660297,0.013559181472286304,0.0015431604397017646,27.666528366071045,0.09569060850100469,0.16975983973439923,0.2669936086751057
0.0,2.3,-0.0,-0.0,106.76682165126289,0.0,1.2783859079428408,0.012888267532517074,0.012888267532517074,0.011599440779265367,0.0012888267532517074,0.012738439085752406,0.0014449550831611715,27.413816356921394,0.09266617349259706,0.16223622616658503,0.25634735474234327
0.0,3.0,-0.0,-0.0,105.08647350380492,0.0,1.6463863275457664,0.011905484164223112,0.011905484164223112,0.0107149357478008,0.0011905484164223112,0.012006824541322717,0.0013614454851232224,27.170920781803535,0.08982417348906149,0.15525499897380593,0.24644061794799066
3.2,3.1,0.10000000000000009,0.10000000000000009,103.46252521556886,0.08955357560820999,1.6800584301108783,0.011013575692698707,0.021460000084488798,0.01931400007603992,0.00214600000844888,0.011211144430249023,0.0012767710018566937,26.937052753770917,0.08714716261706718,0.14875922883307932,0.2371831624520032
10.5,2.5,8.0,8.0,109.26091185779838,7.06798876941395,1.4153615892797333,0.014465620722874578,0.9464768513089243,0.851829166178032,0.09464768513089244,0.014489911768099106,0.0014118604773281419,26.71563627408887,0.08466566229612764,0.1428087627161722,0.22888628548962797
0.0,2.1,-0.0,-0.0,108.05754250208052,0.0,1.1784743420105306,0.013686373967838885,0.013686373967838885,0.012317736571054998,0.0013686373967838885,0.38478687812499807,0.022337360651999153,26.872948727201567,0.08642345316798573,0.14701671562930554,0.25577752944929044
0.0,2.6,-0.0,-0.0,106.58479265705202,0.0,1.4431603385324219,0.012778774136211606,0.012778774136211606,0.011500896722590446,0.0012778774136211607,0.48328493920611326,0.06326314642492209,27.122793497610388,0.08926854246174956,0.15390030857261752,0.3064319974592892
12.1,2.6,9.5,9.5,113.57564199743193,8.304098189786398,1.5176705312343943,0.017556541708680956,1.2134583519222826,1.0921125167300543,0.12134583519222826,0.011959145133350377,0.01235025899697667,26.891583791709373,0.08663339145828895,0.14752159549553084,0.24650524595079648
0.0,2.1,-0.0,-0.0,112.33227464203394,0.0,1.2152536350016907,0.016616354007037603,0.016616354007037603,0.014954718606333843,0.0016616354007037604,0.48588773662418483,0.027643406291732262,27.143316541379736,0.08950518051076282,0.15447684787090024,0.27162543467339534
2.0,2.1,-0.0,-0.0,111.10040465302521,0.0,1.2047315892572377,0.015725018837166954,0.015725018837166954,0.014152516953450258,0.0015725018837166955,0.6192418993256794,0.0809141569233035,27.518576412323753,0.09391151664248899,0.1653225032537716,0.3401481768195641
1.4,2.4,-0.0,-0.0,109.70784353217977,0.0,1.3631566840244818,0.014763909109283855,0.014763909109283855,0.013287518198355469,0.0014763909109283856,0.014602553313985191,0.015757897784303403,27.273944945741476,0.09102188834530618,0.15818654194828632,0.2649663280778959
7.3,2.6,4.699999999999999,4.699999999999999,112.36428122925336,4.120896844700171,1.504937188832748,0.016640039806142957,0.5957431951059711,0.536168875595374,0.05957431951059711,0.013772783829772213,0.001561918209076275,27.038509299277656,0.08830139964264497,0.15155034300737177,0.24141366085909302
0.1,2.1,-0.0,-0.0,111.13211499846693,0.0,1.2050032238389004,0.01574747287366596,0.01574747287366596,0.014172725586299366,0.0015747472873665963,0.24283163024234264,0.01424017712707654,27.04148918686998,0.08833546497243125,0.15163294090629534,0.2542085830058031
0.0,2.0,-0.0,-0.0,109.96874540765145,0.0,1.1381054105930302,0.014940300150573236,0.014940300150573236,0.013446270135515912,0.0014940300150573238,0.30701336823381786,0.03999125596475098,27.108534149225072,0.08910439040515729,0.15350073098015332,0.2825963773500616
0.0,2.2,-0.0,-0.0,108.70188915584855,0.0,1.240450267423833,0.014099328521615278,0.014099328521615278,0.01268939566945375,0.001409932852161528,0.013853812760224009,0.008397631558841392,26.879782840599987,0.08650040244969986,0.14720171370918986,0.24209974771773113
0.0,2.4,-0.0,-0.0,107.33457135377365,0.0,1.3396342118799298,0.013234608596879414,0.013234608596879414,0.011911147737191473,0.0013234608596879415,0.01311400340849797,0.0014850907313870218,26.659194727849595,0.08404126426225,0.1413224035602422,0.22684875855387923
0.0,2.3,-0.0,-0.0,106.03752062545851,0.0,1.2713893150353004,0.012454055393891885,0.012454055393891885,0.011208649854502697,0.0012454055393891885,0.012347746023632524,0.0014008709272183575,26.446178806050735,0.08171433253589622,0.13582239509324218,0.21893759855635675
0.0,2.5,-0.0,-0.0,104.64312166241756,0.0,1.367332171572711,0.011656452675685294,0.011656452675685294,0.010490807408116764,0.0011656452675685295,0.011602752246678436,0.001316526480626882,26.240244830668274,0.07950886846464267,0.1306673193760925,0.21149271432136205
0.0,2.7,-0.0,-0.0,103.15474646444335,0.0,1.459760316226642,0.010850732337171841,0.010850732337171841,0.009765659103454657,0.001085073233717184,0.010893518124116621,0.0012371042432930983,26.040962160951654,0.07741543805804617,0.12582713732194828,0.20447967962328756
19.6,2.6,17.0,17.0,116.9728585447474,14.730027243501237,1.5529834688701383,0.020344100218027426,2.2903168567167906,2.0612851710451117,0.22903168567167909,0.010172468417179132,0.0011573668761964617,25.84789205398884,0.07542510830413388,0.12127408222682394,0.19785655740715427
30.5,2.0,28.5,28.5,140.45236921380214,23.01338462503899,1.3700256759344136,0.05077598044136891,5.537391355402377,4.983652219862139,0.5537391355402378,0.91037957093585,0.05112868229581531,26.56157243439373,0.08296906924666934,0.1387804203513739,0.27287817189385855
0.0,2.1,-0.0,-0.0,138.96306627362964,0.0,1.427514714300845,0.04814042418988295,0.04814042418988295,0.04332638177089466,0.004814042418988296,3.344199812765587,0.27342017866940843,29.684022757561277,0.12242148081068242,0.24017609083910238,0.6360177503191933
0.0,1.9,-0.0,-0.0,137.62336491745327,0.0,1.2825280344595578,0.045864200967643355,0.045864200967643355,0.04127778087087902,0.004586420096764336,2.814856771965592,0.3949537633387448,32.13628195787708,0.16162654335058707,0.3545313434900458,0.9111116501793777
0.0,1.9,-0.0,-0.0,136.29497268202607,0.0,1.273505670628368,0.043693029228311885,0.043693029228311885,0.0393237263054807,0.0043693029228311885,0.04242704912521085,0.06950555523588114,31.66255112016166,0.15344002012893443,0.3296780258005065,0.552623601165322
0.0,2.1,-0.0,-0.0,134.8437207536822,0.0,1.3965818483897103,0.04141585279259815,0.04141585279259815,0.03727426751333834,0.0041415852792598155,0.04041995392074111,0.004565609339105846,31.219853028152958,0.14606157274171283,0.30770039767092117,0.4583275797517399
0.0,2.0,-0.0,-0.0,133.47222695004226,0.0,1.3201226068056862,0.03935206290237109,0.03935206290237109,0.03541685661213398,0.003935206290237109,0.03842401704647214,0.0043449263691189765,30.804515074786796,0.139372888429175,0.28813689248989843,0.4318547072881924
0.0,2.0,-0.0,-0.0,132.1127522803342,0.0,1.3101820432676998,0.03738838204672537,0.03738838204672537,0.033649543842052834,0.003738838204672537,0.036458866983206134,0.004123142787351798,30.41346416085093,0.13327804023233575,0.27061887305275634,0.40802005607244385
0.0,2.0,-0.0,-0.0,130.7651818550198,0.0,1.3002573245559217,0.03552005104452459,0.03552005104452459,0.03196804594007213,0.0035520051044524593,0.03464100902305222,0.003916444454423561,30.044208256588888,0.12769992901030605,0.2548527981073639,0.3864691715720935
0.0,1.9,-0.0,-0.0,129.49441734564715,0.0,1.2262916655504403,0.033827367379270515,0.033827367379270515,0.030444630641343465,0.003382736737927052,0.03291136884813941,0.0037209885820576045,29.69456689831936,0.12257374821233066,0.24059609917066035,0.3668908359650486
0.0,1.9,-0.0,-0.0,128.23429831271744,0.0,1.2173547380885823,0.03221320743758574,0.03221320743758574,0.028991886693827167,0.003221320743758574,0.03129926896595756,0.0035368863494930243,29.362696319902327,0.11784570262658786,0.22764971531585343,0.3490323042919343
0.0,1.8,-0.0,-0.0,127.04880166919594,0.0,1.1452673218861105,0.030751466829679375,0.030751466829679375,0.02767632014671144,0.003075146682967938,0.0298068782817643,0.0033672699479657723,29.04700778024165,0.11347047856952246,0.21584804073657166,0.3326857892540599
0.0,1.6,-0.0,-0.0,126.00003480513416,0.0,1.0116751898890506,0.02950300793390914,0.02950300793390914,0.026552707140518224,0.002950300793390914,0.028414355002133747,0.0032082734197768858,28.746103615937688,0.10940934957258497,0.2050514908150658,0.3176691138074277
0.0,1.7,-0.0,-0.0,124.89562690794314,0.0,1.0677715727178956,0.028232486683854592,0.028232486683854592,0.025409238015469134,0.0028232486683854594,0.027183055764382617,0.0030649832078348082,28.45882583131442,0.10563003047350537,0.1951442905572839,0.3038393042386241
0.0,1.7,-0.0,-0.0,123.79962284854139,0.0,1.0606525263355366,0.027015286569636494,0.027015286569636494,0.024313757912672845,0.0027015286569636496,0.02605072595253754,0.002937137558186095,28.184102236236168,0.10210398732287221,0.18602594518997612,0.29106707007103444
0.0,1.5,-0.0,-0.0,122.83673768579334,0.0,0.9303222867966323,0.02598090889562843,0.02598090889562843,0.02338281800606559,0.002598090889562843,0.024928323934481356,0.0028115160364450393,27.9209006276578,0.09880546427488412,0.17760776447813484,0.279224744789464
0.0,1.5,-0.0,-0.0,121.88043449010108,0.0,0.9247857527317882,0.024985206285983177,0.024985206285983177,0.02248668565738486,0.002498520628598318,0.023905076724855666,0.0026931800819119667,27.668392475629638,0.0957131763779076,0.16981633981734007,0.26822269627715967
18.6,1.6,17.0,17.0,135.40457014337844,13.958295052400569,1.067302295453236,0.04228434276643329,3.0839892903658637,2.7755903613292774,0.3083989290365864,0.022989417282666645,0.002588434979700682,27.425852376717057,0.09280864925882368,0.1625884852533437,0.25798556949186807
4.4,1.2,3.2,3.2,137.1892528535916,2.6122512998531664,0.8081600643438777,0.04514539166167113,0.6328940918085051,0.5696046826276546,0.0632894091808505,1.2310949667847266,0.06965516867903718,28.401550208989615,0.10488783987460673,0.19321486595556506,0.36775787450920894
5.5,0.8,4.7,4.7,140.44207818236,3.795322332331612,0.5479814009236752,0.05075738123060027,0.9554350488989884,0.8598915440090896,0.09554350488989885,1.807166039758306,0.218518986936666,29.91061354291775,0.1257235421837648,0.2493294529357142,0.593571982056145
21.6,0.9,20.700000000000003,20.700000000000003,156.49041029514652,15.75293836671409,0.6648664367802797,0.0871869763749954,5.034248609660908,4.530823748694818,0.5034248609660908,0.6970401685006827,0.09927793344136573,30.232600716298954,0.1305245672758193,0.2628040181049451,0.49260651882213013
24.0,1.2,22.8,22.8,172.86779728524232,16.150874035255907,0.9461089598530799,0.1434113293410494,6.792537294085143,6.113283564676629,0.6792537294085144,2.4714251383469215,0.18126902750833007,32.31069726926511,0.16471765041964356,0.36403988290971934,0.710026560837693
21.4,0.8,20.599999999999998,20.599999999999998,186.68610301451992,13.593635654460222,0.6610179393488201,0.21065555751203208,7.217019903051808,6.495317912746628,0.7217019903051809,5.225521175111244,0.49391270628730033,37.00746091104699,0.2648747102758329,0.703497832105107,1.4622852486682403
0.1,0.8,-0.0,-0.0,185.81442951765905,0.0,0.6591960361507913,0.20578331180145715,0.20578331180145715,0.18520498062131144,0.020578331180145716,6.280996056157649,0.6678334328257249,42.3200844248237,0.42358524317901247,1.3319518487181004,2.423370524722838
1.9,0.9,0.9999999999999999,0.9999999999999999,185.53010459939796,0.6640843048520974,0.740924096162259,0.2042137205554618,0.5401294157033644,0.48611647413302794,0.05401294157033644,3.7251880364156325,0.5627994414921594,44.28973536934222,0.4966938489413322,1.6471431221574115,2.7066364125909033
0.0,1.3,-0.0,-0.0,184.2556671843859,0.0,1.0658512425538658,0.19729552857574512,0.19729552857574512,0.17756597571817062,0.019729552857574512,0.31730466366572135,0.11060932373150943,42.4632030619092,0.4286201754667922,1.353224235822458,1.8924537350207595
30.8,1.4,29.400000000000002,29.400000000000002,202.56982314132176,17.62669634333707,1.2112433623524275,0.3168740796395208,12.090177736302454,10.881159962672209,1.2090177736302454,0.3506632796799875,0.042544409998982236,41.03202193029993,0.3801528025059121,1.1514504976282713,1.5741477101331656
1.4,1.0,0.3999999999999999,0.3999999999999999,201.62759422929904,0.24130565722709776,0.863003571572315,0.30957281188033314,0.4682671546532353,0.4214404391879118,0.046826715465323535,4.876427280787018,0.2848208640895015,44.37684591095277,0.5001214630613507,1.662230458820743,2.4471727859715955
9.0,0.8,8.2,8.2,205.57438453331636,4.818157583019373,0.6975828675498651,0.3410813428650148,3.7229237598456413,3.350631383861077,0.37229237598456416,6.289359172145403,0.8136503681725065,48.50385316121608,0.6827234568304005,2.497377910190382,3.993751735193289
0.0,0.6,-0.0,-0.0,204.71011603978894,0.0,0.5220235405804706,0.3339715659965222,0.3339715659965222,0.30057440939687,0.03339715659965222,1.707350760698494,0.2553376382352548,47.03110255489379,0.6128808379709756,2.1714541577321156,3.0396726339383457
0.0,0.6,-0.0,-0.0,203.85412093321196,0.0,0.5208624471750808,0.32704720850280655,0.32704720850280655,0.2943424876525259,0.03270472085028066,2.011661061086,0.25951897453207334,46.2584286202767,0.5783570694144979,2.0130901271098836,2.850966171056455
0.0,0.9,-0.0,-0.0,202.74578005394653,0.0,0.7790194763821873,0.31825269394441186,0.31825269394441186,0.28642742454997067,0.031825269394441184,0.29783860533176754,0.07321524154368866,43.96482002908409,0.48405703003413914,1.5917453002424855,2.1490175718203135
4.5,1.0,3.5,3.5,203.65793044061638,2.0833185283955515,0.8676585345296614,0.3254764732968884,1.742157944901337,1.5679421504112032,0.1742157944901337,0.2908677871187514,0.03259334938114441,42.179885485926214,0.41869412791319416,1.3113535536166425,1.762641030910981
3.2,1.1,2.1,2.1,203.6280206963742,1.2502407678253276,0.9543495986121896,0.3252375417934553,1.174996773968128,1.0574970965713153,0.1174996773968128,0.8490104190623461,0.0631836047084681,41.29884822345872,0.38887567000663414,1.1872527915049473,1.6393120662200495
10.7,1.0,9.7,9.7,208.21011425224768,5.596287790314642,0.8778029269742731,0.36351478807519905,4.467226997760556,4.020504297984501,0.4467226997760556,1.343857556509806,0.14497278753901427,41.06657731845694,0.3812745012411364,1.1560412099172257,1.6822884986973763
7.6,0.8,6.8,6.8,211.0675279446693,3.843667503722456,0.7071711689783469,0.3891527366398442,3.3454852329173876,3.010936709625649,0.3345485232917388,2.358252702803237,0.1964531057724495,41.88751431010182,0.40862416403535756,1.2691557059843275,1.8742329757921345
0.0,0.8,-0.0,-0.0,209.97120403905112,0.0,0.7052951647046024,0.37915052679398187,0.37915052679398187,0.3412354741145837,0.03791505267939819,3.5773056787568818,0.38327124114936845,43.787040118839016,0.4772407776426668,1.562014683347602,2.4225267021396375
0.0,1.0,-0.0,-0.0,208.71043455637638,0.0,0.878893205104733,0.36790338378440096,0.36790338378440096,0.33111304540596087,0.0367903383784401,1.8389419715099062,0.2826677823755418,43.58672662935865,0.469643022234137,1.5290032261624447,2.2813140307721236
0.0,1.2,-0.0,-0.0,207.2878593264663,0.0,1.0509364586483363,0.3555349533731057,0.3555349533731057,0.31998145803579514,0.03555349533731057,0.33679174347324603,0.07265380590595816,41.92487212443532,0.4099011116117029,1.274490805317103,1.757045722834764
0.0,1.1,-0.0,-0.0,205.96896595266557,0.0,0.9601450611445894,0.3443673066849591,0.3443673066849591,0.3099305760164632,0.03443673066849591,0.3262262956636391,0.03665150364800435,40.56670650317015,0.365276815381914,1.0909462723993117,1.49287459142923
0.0,0.7,-0.0,-0.0,205.01359724343405,0.0,0.6095053180795087,0.3364544685026245,0.3364544685026245,0.30280902165236206,0.03364544685026245,0.3155691362810636,0.03545424243630228,39.42605255166999,0.3305746299493889,0.9526880033846532,1.3187168757703445
0.0,0.6,-0.0,-0.0,204.15470964514898,0.0,0.5212711508479755,0.3294655319233479,0.3294655319233479,0.29651897873101307,0.03294655319233479,0.30680422459896683,0.03439475824727343,38.44959414293491,0.30279530900014595,0.8451755760625109,1.1823656433099303
0.0,0.5,-0.0,-0.0,203.390851487519,0.0,0.43352539845265936,0.32334789872671144,0.32334789872671144,0.2910131088540403,0.032334789872671146,0.3000477024799072,0.03358536604536012,37.601670960352166,0.2800612284394103,0.7594909120216644,1.0731375065064348
0.0,0.4,-0.0,-0.0,202.72068327003015,0.0,0.3462078803044877,0.31805576895859083,0.31805576895859083,0.2862501920627318,0.03180557689585908,0.29410191031948846,0.032894700723767496,36.85622073021058,0.2611053578855842,0.6897623866876015,0.9837624452969531
0.0,0.1,-0.0,-0.0,202.31607553099545,0.0,0.08645910721207146,0.3148943955154454,0.3148943955154454,0.28340495596390086,0.03148943955154454,0.28892219570494104,0.032290780790358034,36.194275181342334,0.24505726192613622,0.6320371619470327,0.909385204663527
0.3,0.1,0.19999999999999998,0.19999999999999998,202.03483205109418,0.1203319816415302,0.08639436984740856,0.3127117683087562,0.39237978666722595,0.3531418080005034,0.0392379786667226,0.2850011377894777,0.03179860157563627,35.602181895258646,0.23131091916203034,0.5836037684679419,0.8467132892056085
15.3,0.1,15.200000000000001,15.200000000000001,210.7809565176943,8.609659598862736,0.08833532577473074,0.3865180907489892,6.976858491886254,6.279172642697629,0.6976858491886255,0.3140193267978,0.0332275238896441,35.10128653442647,0.22011954365375444,0.5448994877621194,0.7982465553055179
0.5,0.1,0.4,0.4,210.53267309061434,0.22697832269699836,0.08828228526992879,0.3842470074640134,0.5572686847670151,0.5015418162903136,0.05572686847670151,2.954660234030347,0.18285289976112515,37.290927737040946,0.27204399316994765,0.7298023537902533,1.1846992467213262
1.4,0.4,0.9999999999999999,0.9999999999999999,210.3627427488131,0.5681437926333536,0.35298365556526073,0.38269879397287393,0.8145550013395202,0.7330995012055682,0.08145550013395203,3.742801592163792,0.479117504818411,40.03188298224454,0.3486976718217084,1.0243720025392151,1.8521871791793345
20.6,0.7,19.900000000000002,19.900000000000002,220.66838403100476,10.443404278492071,0.6324483590071598,0.4860864823918705,9.942682203899802,8.948413983509822,0.9942682203899802,0.6031952839821731,0.137088387691151,39.262008591865786,0.32578552258809046,0.9339435726305009,1.3968174829097424
11.1,0.7,10.4,10.4,225.00770871203375,5.261579390580687,0.6382152180711799,0.5357966039950649,5.674217213414378,5.106795492072941,0.5674217213414379,4.339609929097505,0.2787826971539333,42.3418894257447,0.4243496035093346,1.335176796769761,2.0383090974330287
0.1,0.3,-0.0,-0.0,224.19839130029388,0.0,0.27306821600057113,0.5262297911870123,0.5262297911870123,0.47360681206831107,0.05262297911870123,7.261949371693335,0.7929165306613506,47.84431239715894,0.6507798445665125,2.3474535346065073,3.7911499098343704
7.2,0.3,6.9,6.9,226.91442906020708,3.4328324175006784,0.274571934674222,0.5588863906264857,4.026053973125808,3.623448575813227,0.40260539731258077,3.072832784398139,0.5047670414417583,47.91891180238406,0.6543382339253461,2.364085791310564,3.5231910666776685
3.9,0.3,3.6,3.6,227.8720137353415,1.7757430961119482,0.2750917969320063,0.5707789155366052,2.395035819424657,2.1555322374821912,0.2395035819424657,1.8563825039331592,0.19016038707778887,46.756870281081305,0.6004640348294253,2.114271149439713,2.9048955713469273
0.0,0.2,-0.0,-0.0,227.1178402885169,0.0,0.18312187568960508,0.5613958777460418,0.5613958777460418,0.5052562899714377,0.056139587774604184,2.979035559991715,0.32552695067233944,47.02117065680388,0.6124279648577735,2.1693642314418744,3.1073191469719874
0.0,0.2,-0.0,-0.0,226.37332253508126,0.0,0.18285053310103316,0.552254414758384,0.552254414758384,0.4970289732825456,0.055225441475838404,1.4310636335819036,0.21849192576373788,45.67044209408614,0.5530332429148688,1.8982332373332675,2.669758406011874
0.5,0.7,-0.0,-0.0,225.18109125446927,0.0,0.6384402944063877,0.5378641121583072,0.5378641121583072,0.4840777009424765,0.05378641121583072,0.5016445105933054,0.0775653004757648,43.72082012443131,0.4747194574931802,1.5510447284482625,2.1033294864172074
0.0,0.8,-0.0,-0.0,223.91358109156081,0.0,0.7277547473760347,0.5228957951101094,0.5228957951101094,0.4706062155990985,0.052289579511010945,0.49134338463593463,0.055017391936496816,42.186399323125805,0.4189204777843261,1.312305336776328,1.786243206497151
1.9,0.7,1.2,1.2,223.3667572342044,0.6157215857943368,0.6360646807178287,0.516542032630959,1.100820446836622,0.9907384021529598,0.11008204468366221,0.47816373958716407,0.05362758031367403,40.93333724815231,0.37696238849411895,1.1384148502505738,1.5690048190583668
0.5,0.7,-0.0,-0.0,222.21415052085564,0.0,0.6345321444094172,0.5033516849017807,0.5033516849017807,0.4530165164116027,0.05033516849017808,0.6989434458693862,0.06515152093321794,40.116903455277004,0.3512965578703879,1.034746378493437,1.4511944572970428
0.0,0.6,-0.0,-0.0,221.16691414074577,0.0,0.5426776918016215,0.49160213780756534,0.49160213780756534,0.4424419240268088,0.04916021378075654,0.754679320980941,0.0901514763117781,39.48553983989412,0.33232366044685574,0.9595547103308643,1.382029847089498
0.0,0.7,-0.0,-0.0,220.04218802916964,0.0,0.6315949184629011,0.4792286177102873,0.4792286177102873,0.4313057559392586,0.04792286177102873,0.4483742866115612,0.05712394949531905,38.64203575572797,0.30813283233653166,0.8656005999803417,1.2308573818121924
0.0,0.7,-0.0,-0.0,218.93136449299644,0.0,0.6300677995600511,0.46725385133712866,0.46725385133712866,0.4205284662034158,0.04672538513371287,0.43755316335659744,0.04902719280030891,37.90585548676769,0.288071332716896,0.7894329321266239,1.1265314576438288
0.0,0.6,-0.0,-0.0,217.9240525277507,0.0,0.5388586364777508,0.4566030445949051,0.4566030445949051,0.4109427401354146,0.045660304459490514,0.42657454231372394,0.04780595268389155,37.254925764237896,0.271125859044637,0.7264206656876011,1.0453524774161296
0.0,0.6,-0.0,-0.0,216.92859084667802,0.0,0.5376615962987902,0.4462692327735707,0.4462692327735707,0.40164230949621366,0.044626923277357074,0.4163203471962095,0.04663283386646066,36.673699586701865,0.2566075994176968,0.6734595101312966,0.976699943415454
