,date,min_temp,mean_temp,max_temp,precipitation,liquid_outflow,qsim,snowwater,thermal
555,1997-02-06,-2.3999999999999773,0.910000000000025,6.2900000000000205,0.0,0.1447413954932027,0.6090859186314164,10.742823938930641,0.0
556,1997-02-07,-1.6399999999999864,2.57000000000005,9.83000000000004,0.0,1.9334472436675303,1.679442400910212,9.06338153802043,0.0
557,1997-02-08,-2.079999999999984,2.06,10.32000000000005,0.0,1.125672311854225,1.256163408977729,7.807218129042701,0.0
558,1997-02-09,-2.839999999999975,2.300000000000012,10.62,0.0,1.4533469509888173,1.2047088473358025,6.602509281706898,0.0
559,1997-02-10,-3.31,6.270000000000039,12.34,4.31,12.572107281091409,4.542582179663948,6.369927102042949,0.0
560,1997-02-11,4.4500000000000455,6.510000000000048,8.390000000000043,11.63,21.718340147018,12.54923941067364,5.4506876913693105,0.0
561,1997-02-12,5.920000000000016,7.080000000000041,8.900000000000034,6.73,16.56319421304513,7.481731682272353,4.698956009096958,0.0
562,1997-02-13,0.32000000000005,2.980000000000018,5.88,9.0,9.817519164640723,9.623485518575087,4.07547049052187,0.0
563,1997-02-14,-0.0299999999999727,4.53000000000003,6.730000000000018,19.14,20.870550093452984,19.591501967080692,3.6239685234411785,0.0
564,1997-02-15,-3.1499999999999773,0.2800000000000295,4.110000000000014,7.8,3.097062812028247,4.571472998446183,6.852495524994996,0.0
565,1997-02-16,-3.42999999999995,0.7000000000000455,4.520000000000039,2.99,1.301077070646833,2.1100568518455627,7.732438673149433,0.0
566,1997-02-17,0.0200000000000386,2.7200000000000277,5.390000000000043,0.85,2.338973478017065,2.039147695261124,6.543290977888309,0.0
567,1997-02-18,-0.0600000000000022,3.2900000000000205,5.340000000000032,8.2,9.056973539865432,9.078499727439238,5.66479125044907,0.0
568,1997-02-19,-0.2099999999999795,4.240000000000009,6.31,2.86,6.481410078385507,3.5741100822043275,4.950681168244742,0.0
569,1997-02-20,2.080000000000041,4.350000000000023,6.94,0.92,5.088150121964563,1.5855545658045722,4.28512660244017,0.0
570,1997-02-21,-0.7299999999999613,3.900000000000034,9.29000000000002,0.0,3.2264449076017483,0.5562409991111262,3.7288856033290436,0.0
571,1997-02-22,-1.009999999999991,5.31,12.03,0.0,5.193927495205555,0.4696089570522835,3.25927664627676,0.0
572,1997-02-23,3.160000000000025,7.480000000000018,12.7,2.16,10.40801775822884,2.5598205114534847,2.8594561348232754,0.0
573,1997-02-24,5.270000000000039,7.970000000000027,9.010000000000048,5.53,13.947339359223252,5.872821322868759,2.516634811954516,0.0
574,1997-02-25,8.460000000000036,9.740000000000007,11.42,22.13,33.390618564498936,22.425719002916654,2.220915809037862,0.0
575,1997-02-26,1.82000000000005,4.550000000000011,8.740000000000009,13.13,16.90594152697549,13.38640185125657,1.9645139577812931,0.0
576,1997-02-27,-2.2199999999999704,1.38,4.62,0.0,0.1615582617788451,0.22329681477385857,1.7412171430074346,0.0
577,1997-02-28,-2.42999999999995,5.680000000000007,11.24,0.0,3.930224474858641,0.19521119168760698,1.5460059513198277,0.0
578,1997-03-01,2.7200000000000277,7.400000000000034,15.22,0.0,5.3803625040351815,0.1712263844140736,1.374779566905754,0.0
579,1997-03-02,2.9600000000000364,8.830000000000041,17.08,0.0,6.343947749230102,0.1506249392390857,1.2241546276666684,0.0
580,1997-03-03,4.220000000000027,8.29000000000002,14.01,0.0,5.4072170017427785,0.13283941725254902,1.0913152104141193,0.0
581,1997-03-04,5.78000000000003,11.84,18.55,0.51,7.854611916772221,0.6274159077975929,0.9738993026165264,0.0
582,1997-03-05,2.3600000000000136,5.650000000000034,8.740000000000009,0.2,2.866313534035582,0.30398756181811265,0.8699117407984137,0.0
583,1997-03-06,-1.2299999999999611,3.890000000000043,9.81,0.03,1.3252776582295018,0.11928748274786628,0.7806242580505475,0.0
584,1997-03-07,-1.4899999999999525,3.4600000000000364,11.17,0.0,0.9606913175597214,0.08230123663218346,0.698323021418364,0.0
585,1997-03-08,-1.349999999999966,5.020000000000039,14.1,0.0,1.9875867662018532,0.07322443355065406,0.62509858786771,0.0
586,1997-03-09,-0.4899999999999522,4.970000000000027,12.75,0.0,1.8362345559867124,0.06522790592762787,0.5598706819400822,0.0
587,1997-03-10,0.4399999999999977,6.7900000000000205,15.57000000000005,0.0,2.702290748874377,0.05816746431608442,0.5017032176239977,0.0
588,1997-03-11,1.0,8.470000000000027,16.82000000000005,0.0,3.4099332891994907,0.05192119103810826,0.44978202658588945,0.0
589,1997-03-12,2.260000000000048,7.890000000000043,16.18,0.0,2.9029762236981083,0.046385429605899524,0.4033965969799899,0.0
590,1997-03-13,-0.1299999999999954,6.610000000000014,15.81,0.0,2.137908086999881,0.04147160231073972,0.3619249946692502,0.0
591,1997-03-14,-0.5099999999999909,4.430000000000007,9.07000000000005,1.63,2.501256224074087,1.5894958837045619,0.4024291109646883,0.0
592,1997-03-15,2.0200000000000387,6.56,9.920000000000016,0.01,1.9819318583223904,0.05136943063229944,0.3610596803323889,0.0
593,1997-03-16,2.2800000000000296,6.330000000000041,10.84,0.0,1.7800869463924245,0.03701278144709227,0.32404689888529664,0.0
594,1997-03-17,1.69,7.78000000000003,15.6,0.0,2.285839243014719,0.03313511498797833,0.2909117838973183,0.0
595,1997-03-18,2.240000000000009,9.28000000000003,18.28,8.64,11.951142892326194,8.669679862855848,0.2612319210414708,0.0
596,1997-03-19,1.580000000000041,2.4600000000000364,3.32000000000005,13.57,12.29535756338533,13.596597884677735,0.23463403636373714,0.0
597,1997-03-20,-1.63,0.8400000000000318,2.950000000000045,0.43,0.1660179996801812,0.3167773614714707,0.3478566748922664,0.0
598,1997-03-21,-2.56,3.2200000000000277,9.920000000000016,0.0,0.2732965685791149,0.03562737389365084,0.31222930099861557,0.0
599,1997-03-22,-0.6499999999999773,3.8000000000000114,10.57000000000005,0.0,0.6027635529425008,0.031901051207405655,0.2803282497912099,0.0
600,1997-03-23,-1.2899999999999636,6.490000000000009,12.29,1.26,2.726195917028957,1.181424242032424,0.35890400775878617,0.0
601,1997-03-24,0.920000000000016,3.790000000000021,6.94,0.02,0.5846966678699991,0.05678641842681928,0.3221175893319669,0.0
602,1997-03-25,-0.42999999999995,3.330000000000041,7.640000000000043,0.73,1.0004446379333936,0.7281109116749149,0.32400667765705193,0.0
603,1997-03-26,-0.1099999999999568,6.090000000000032,12.2,0.0,1.3678881099752491,0.03313091155330374,0.2908757661037482,0.0
604,1997-03-27,3.770000000000039,10.8,16.7,1.85,4.431238267772073,1.8796761153154442,0.26119965078830404,0.0
605,1997-03-28,-0.8799999999999955,4.110000000000014,9.240000000000007,7.45,6.953939178527418,6.8988244279115944,0.81237522287671,0.0
606,1997-03-29,-1.13,1.2300000000000182,3.82000000000005,0.29,0.2116695368171912,0.3170250310451802,0.7853501918315298,0.0
607,1997-03-30,0.1299999999999954,4.930000000000007,10.6,0.0,0.9525864733939632,0.08282530926526477,0.702524882566265,0.0
608,1997-03-31,1.5300000000000296,7.300000000000011,13.97,0.0,1.4497668777234465,0.07368556388813464,0.6288393186781304,0.0
609,1997-04-01,2.5300000000000296,9.240000000000007,16.71,0.0,1.7744200134990002,0.06563460715768728,0.563204711520443,0.0
610,1997-04-02,4.2000000000000455,10.0,17.68,0.0,1.805331303176679,0.05852691311060593,0.5046777984098372,0.0
611,1997-04-03,4.06,8.200000000000045,14.64,1.18,2.6127409018103527,1.2322394723494319,0.45243832606040524,0.0
612,1997-04-04,0.3900000000000432,4.350000000000023,8.730000000000018,0.02,0.5423308300949192,0.06666773009094765,0.4057705959694576,0.0
613,1997-04-05,-0.5699999999999932,6.980000000000018,12.13,0.8,1.7201657809107598,0.8096190612078951,0.3961515347615627,0.0
614,1997-04-06,2.1100000000000136,6.75,12.17,0.24,1.1507100206826344,0.2807068015044475,0.3554447332571152,0.0
615,1997-04-07,1.660000000000025,6.63,14.47,0.0,0.8254676029246242,0.03642330179273283,0.31902143146438233,0.0
616,1997-04-08,0.7100000000000364,7.07000000000005,14.74,0.0,0.858034707580851,0.032610088389465,0.28641134307491734,0.0
617,1997-04-09,1.840000000000032,8.710000000000036,16.05,0.0,1.0787244226241497,0.029211745619168554,0.2571995974557488,0.0
618,1997-04-10,3.930000000000007,10.71,19.28,0.0,1.321951614636205,0.0261801109023826,0.23101948655336618,0.0
619,1997-04-11,4.2900000000000205,10.7,18.78,0.0,1.227878229034684,0.02347319071857895,0.20754629583478723,0.0
620,1997-04-12,-0.9599999999999796,4.660000000000025,11.31,0.0,0.3393316899424394,0.0210542627766775,0.18649203305810974,0.0
621,1997-04-13,-0.0600000000000022,5.400000000000034,11.99,0.0,0.4225274065531132,0.018891128175641484,0.16760090488246826,0.0
622,1997-04-14,0.5500000000000114,7.03000000000003,13.72,0.0,0.6150611044204037,0.016955485137744267,0.150645419744724,0.0
623,1997-04-15,-0.4399999999999977,5.770000000000039,13.07000000000005,0.02,0.4516799818506072,0.03463753752894816,0.13600788221577584,0.0
624,1997-04-16,0.8500000000000227,5.87,12.61,0.0,0.4290158524066466,0.01372946142274624,0.1222784207930296,0.0
625,1997-04-17,-0.5099999999999909,4.180000000000007,9.44,0.0,0.2153366627439439,0.012331848366097421,0.10994657242693218,0.0
626,1997-04-18,0.3000000000000113,6.25,12.66,0.0,0.4479803340389356,0.011078743174019271,0.0988678292529129,0.0
627,1997-04-19,1.910000000000025,8.13,14.95,2.07,2.8759140646242214,2.0799547768244526,0.08891305242846001,0.0
628,1997-04-20,0.6200000000000045,3.150000000000034,6.69,0.04,0.1144961631580707,0.0489462961633116,0.0799667562651484,0.0
629,1997-04-21,-1.7199999999999704,3.4700000000000277,8.990000000000009,0.0,0.1077899595703647,0.00804115707374181,0.07192559919140659,0.0
630,1997-04-22,-1.4799999999999611,4.010000000000048,9.930000000000009,0.0,0.1616940819856762,0.0072285453681696366,0.06469705382323696,0.0
631,1997-04-23,0.8600000000000136,6.12,12.44,0.0,0.3803163303749402,0.006498821197743411,0.05819823262549354,0.0
632,1997-04-24,3.160000000000025,9.160000000000023,15.88,0.0,0.4837081859626805,0.005843383493391155,0.052354849132102386,0.0
633,1997-04-25,4.0,12.42,18.65,17.4,19.42934361053037,17.40525455153597,0.04710029759613162,0.0
634,1997-04-26,6.5400000000000205,9.970000000000027,14.13,34.12,37.64850969079068,34.124725461227925,0.04237483636820465,0.0
635,1997-04-27,5.980000000000018,6.81,7.88,15.73,17.489047008345086,15.734249974027351,0.03812486234085381,0.0
636,1997-04-28,6.420000000000016,9.32000000000005,10.95,8.19,9.203015189236645,8.193822596824507,0.034302265516346526,0.0
637,1997-04-29,5.07000000000005,6.53000000000003,8.31,33.82,37.194129130691344,33.82343841130425,0.030863854212091757,0.0
638,1997-04-30,5.390000000000043,8.080000000000041,11.46,0.0,0.1850737314267972,0.0030930115560102276,0.02777084265608153,0.0
639,1997-05-01,6.160000000000025,10.21,15.18,0.0,0.1611628741434558,0.002782448874495699,0.024988393781585832,0.0
640,1997-05-02,7.580000000000041,13.07000000000005,18.74,0.0,0.1408936902175549,0.002503182846210924,0.022485210935374908,0.0
641,1997-05-03,11.12,15.63,21.01,0.5,0.6703199938528577,0.5022520379438288,0.020233172991546148,0.0
642,1997-05-04,11.17,16.03,20.91,3.87,4.34040487960447,3.872026164957867,0.01820700803367924,0.0
643,1997-05-05,7.88,10.9,13.24,26.73,29.32394593340049,26.73182300668557,0.016384001348111653,0.0
644,1997-05-06,1.63,4.550000000000011,7.550000000000011,24.6,25.73769840424879,24.601640267373767,0.014743733974345679,0.0
645,1997-05-07,0.4700000000000273,5.270000000000039,10.62,6.65,6.8356423737886045,6.651475885477965,0.013267848496380696,0.0
646,1997-05-08,1.0500000000000114,4.830000000000041,6.080000000000041,2.01,2.1964709655449743,2.011328009355748,0.011939839140632449,0.0
647,1997-05-09,5.710000000000036,6.430000000000007,7.170000000000016,21.52,23.808242371054806,21.5211949755606,0.010744863580029655,0.0
648,1997-05-10,6.360000000000014,11.05,14.06,0.0,0.2408327180752473,0.0010752894434591864,0.009669574136570469,0.0
649,1997-05-11,5.730000000000018,12.94,18.64,18.5,20.43912119999836,18.50096760780484,0.00870196633173202,0.0
650,1997-05-12,7.600000000000023,10.17,11.87,4.05,4.612664969306236,4.05087072337129,0.007831242960442393,0.0
651,1997-05-13,9.300000000000011,12.17,14.73,1.48,1.7801876798181338,1.4807835508965292,0.0070476920639130245,0.0
652,1997-05-14,11.24,16.11,21.46,1.8,2.1108868599055137,1.8007051147109558,0.006342577352957178,0.0
653,1997-05-15,12.3,16.76,23.25,2.72,3.100239642587205,2.7206345375635057,0.005708039789451645,0.0
654,1997-05-16,12.41,16.31,22.02,6.3,7.000351680931457,6.300571030617573,0.005137009171878323,0.0
655,1997-05-17,12.07000000000005,16.1,22.0,30.99,33.98512260368046,30.99051388447828,0.0046231246935990265,0.0
656,1997-05-18,9.56,13.0,16.08,3.0,3.368289641629517,3.0004624611420376,0.0041606635515613645,0.0
657,1997-05-19,11.44,15.55,20.26,1.24,1.4341065761287564,1.2404161867714194,0.0037444767801420474,0.0
658,1997-05-20,7.37,10.64,12.98,2.88,3.2188261688792696,2.8803745452089142,0.0033699315712276364,0.0
659,1997-05-21,8.200000000000045,9.910000000000023,13.52,7.3,8.044351014217574,7.300337072152579,0.0030328594186482673,0.0
660,1997-05-22,5.520000000000039,9.79000000000002,13.44,0.78,0.9083570283979996,0.7803033499248516,0.0027295094937967025,0.0
661,1997-05-23,8.220000000000027,13.37,17.04,0.0,0.0495502463674923,0.0002730027731692755,0.002456506720627427,0.0
662,1997-05-24,10.49,13.91,19.64,1.05,1.192429395109551,1.0502456926475612,0.0022108140730661982,0.0
663,1997-05-25,11.16,15.34,19.7,0.0,0.0396376761959337,0.00022111540616934626,0.001989698666896852,0.0
664,1997-05-26,9.150000000000034,15.41,21.09,0.0,0.0354859192136635,0.00019899740482737284,0.001790701262069479,0.0
665,1997-05-27,9.38,15.66,21.83,0.0,0.0317864512233159,0.00017909243141243244,0.0016116088306570465,0.0
666,1997-05-28,8.600000000000023,13.46,19.27,0.0,0.02848660090719,0.0001611789497820449,0.0014504298808750015,0.0
667,1997-05-29,9.220000000000027,14.47,19.31,0.0,0.025540488589652,0.00014505762176317608,0.0013053722591118253,0.0
668,1997-05-30,11.49,16.61,23.06,0.04,0.0666461971882388,0.040130549078922724,0.0011748231801890995,0.0
669,1997-05-31,6.090000000000032,14.43,20.38,7.55,8.276133920809809,7.550117491918765,0.0010573312614245679,0.0
670,1997-06-01,7.460000000000036,8.63,9.57000000000005,7.79,8.53645667140133,7.7901057409026055,0.0009515903588193814,0.0
671,1997-06-02,9.170000000000016,12.19,14.31,0.28,0.3227292203617465,0.28009516533471385,0.0008564250241055816,0.0
672,1997-06-03,8.140000000000043,12.06,14.6,0.24,0.2773017749280072,0.2400856476043893,0.0007707774197162639,0.0
673,1997-06-04,10.51,16.05,20.32000000000005,1.17,1.2927002985714608,1.1700770818745196,0.0006936955451965512,0.0
674,1997-06-05,13.2,15.75,19.73,1.35,1.4881646512778268,1.3500693729018438,0.0006243226433528283,0.0
675,1997-06-06,12.07000000000005,16.81,21.05,0.0,0.0107838400998742,6.243497563870419e-05,0.0005618876677141242,0.0
676,1997-06-07,14.84,19.35,24.0,3.24,3.55248328416752,3.2400561909629064,0.0005056967048081347,0.0
677,1997-06-08,11.04,16.31,22.12,2.8,3.070382908579364,2.8000505714493342,0.0004551252554737643,0.0
678,1997-06-09,12.42,17.79,22.75,0.0,0.0078306520857351,4.551396640749438e-05,0.0004096112890662699,0.0
679,1997-06-10,16.21,20.27,25.74,0.0,0.0070401719906846,4.096229599511175e-05,0.00036864899307115814,0.0
680,1997-06-11,16.35,20.34,25.85,0.0,0.0063301597644968,3.686584464280288e-05,0.00033178314842835526,0.0
681,1997-06-12,14.55,18.53,22.74,0.06,0.0712995528068932,0.06003317908056038,0.0002986040678679767,0.0
682,1997-06-13,13.91,16.74,20.51,8.35,9.13546240684424,8.350029861027014,0.00026874304085315007,0.0
683,1997-06-14,9.420000000000016,13.46,16.2,4.67,5.111035559749789,4.670026874806467,0.0002418682343854505,0.0
684,1997-06-15,10.48,15.1,19.52,0.0,0.004141087012062,2.4187230366586088e-05,0.00021768100401886443,0.0
685,1997-06-16,11.92,13.64,15.0,3.94,4.311934776396072,3.9400217684300123,0.00019591257400649708,0.0
686,1997-06-17,9.160000000000023,13.58,17.12,0.0,0.003350731730322,1.9591524384240877e-05,0.0001763210496222562,0.0
687,1997-06-18,9.31,13.56,18.21,0.0,0.0030142988469251,1.763232121827956e-05,0.00015868872840397666,0.0
688,1997-06-19,8.63,12.87,17.77,11.78,12.8836032201536,11.780015869048007,0.00014281968039665273,0.0
689,1997-06-20,8.860000000000014,13.63,16.39,8.44,9.231193847896789,8.440014282109924,0.00012853757047212523,0.0
690,1997-06-21,7.430000000000007,10.76,13.72,73.96,80.87407376750173,73.96001285387197,0.00011568369849842803,0.0
691,1997-06-22,7.03000000000003,10.48,14.57000000000005,6.43,7.032885963569566,6.43001156846294,0.00010411523555831759,0.0
692,1997-06-23,8.38,10.6,12.67,15.8,17.2783546285732,15.80001041159896,9.370363659950389e-05,0.0
693,1997-06-24,6.2000000000000455,9.050000000000011,11.1,1.4,1.5324348772792131,1.4000093704247363,8.433321186323642e-05,0.0
694,1997-06-25,7.220000000000027,11.79,14.85,10.34,11.307755967827513,10.340008433370658,7.58998412051676e-05,0.0
695,1997-06-26,9.03000000000003,12.72,16.41,40.43,44.20965121888888,40.43000759002419,6.830981701258949e-05,0.0
696,1997-06-27,7.610000000000014,11.92,15.63,0.02,0.0230339903659796,0.02000683101415959,6.147880285299892e-05,0.0
697,1997-06-28,10.43,14.72,18.45,0.71,0.7774007905811502,0.7100061479065765,5.533089627647818e-05,0.0
698,1997-06-29,9.400000000000034,13.06,16.39,8.08,8.836053896851608,8.080005533110924,4.979778535296171e-05,0.0
699,1997-06-30,8.950000000000045,10.1,11.6,14.45,15.801263241442443,14.450004979795784,4.4817989568026685e-05,0.0
700,1997-07-01,9.78000000000003,13.5,16.29,0.03,0.0335675102939068,0.030004481812928998,4.03361766390273e-05,0.0
701,1997-07-02,10.32000000000005,13.1,17.05,6.67,7.294027489347577,6.670004033628981,3.630254765765307e-05,0.0
702,1997-07-03,9.900000000000034,11.6,13.86,4.82,5.271068266549098,4.820003630263933,3.2672283724741565e-05,0.0
703,1997-07-04,9.170000000000016,11.78,14.45,5.21,5.697453528128574,5.210003267235797,2.9405047926883156e-05,0.0
704,1997-07-05,9.420000000000016,10.49,11.2,12.56,13.7342867978683,12.560002940510808,2.6464537119636633e-05,0.0
705,1997-07-06,10.06,12.56,14.73,0.02,0.0223199602457701,0.020002646458583753,2.3818078535883036e-05,0.0
706,1997-07-07,10.95,14.35,17.2,0.0,0.0004057624865975,2.381811799736536e-06,2.14362667361465e-05,0.0
707,1997-07-08,13.31,17.0,20.92,0.02,0.022234251935154,0.020002143629869993,1.929263686615296e-05,0.0
708,1997-07-09,12.69,17.61,23.0,3.8,4.155454908223801,3.8000019292662754,1.736337059047162e-05,0.0
709,1997-07-10,13.25,16.64,20.99,20.23,22.12087589861232,20.230001736339158,1.5627031434281588e-05,0.0
710,1997-07-11,12.65,16.55,21.06,0.15,0.1642843131588898,0.1500015627048421,1.406432659216816e-05,0.0
711,1997-07-12,12.33,16.83,21.17,2.98,3.258733307893757,2.980001406434035,1.2657892557016609e-05,0.0
712,1997-07-13,14.2,18.91,24.42,0.6,0.6562881533041456,0.6000012657903702,1.1392102186808054e-05,0.0
713,1997-07-14,12.28,14.92,18.07000000000005,12.1,13.230990841806866,12.100001139211122,1.0252891065376842e-05,0.0
714,1997-07-15,11.02,16.44,21.09,0.02,0.022043698744585,0.020001025289837767,9.227601227611457e-06,0.0
715,1997-07-16,14.22,19.57000000000005,24.66,0.1,0.1095025763653643,0.10000092276071507,8.304840512555967e-06,0.0
716,1997-07-17,13.81,17.66,21.71,15.28,16.708122871860617,15.28000083048453,7.47435598154202e-06,0.0
717,1997-07-18,10.53,11.64,13.79,16.93,18.51230829307027,16.930000747435987,6.726919994783604e-06,0.0
718,1997-07-19,9.29000000000002,12.21,14.67,1.12,1.2247833511453967,1.1200006726923144,6.054227680535867e-06,0.0
719,1997-07-20,8.670000000000016,13.87,19.01,0.02,0.0219721830078497,0.020000605423023017,5.4488046575191114e-06,0.0
720,1997-07-21,11.14,15.3,19.76,0.02,0.0219618719840477,0.020000544880672273,4.903923985247053e-06,0.0
721,1997-07-22,12.71,17.95,23.91,3.51,3.838108039369981,3.5100004903925655,4.413531419441042e-06,0.0
722,1997-07-23,13.05,15.84,19.73,0.42,0.4593259539273144,0.4200004413532774,3.9721781419990915e-06,0.0
723,1997-07-24,12.81,18.49,23.89,10.26,11.21890858073558,10.260000397217924,3.5749602180459337e-06,0.0
724,1997-07-25,12.73,14.03,16.01,18.3,20.010274250207186,18.30000035749611,3.2174641073412146e-06,0.0
725,1997-07-26,10.97,15.51,19.68,2.05,2.2416360663873243,2.0500003217464826,2.895717624597995e-06,0.0
726,1997-07-27,13.16,17.32000000000005,21.97,0.03,0.0328529360556189,0.030000289571820785,2.6061458038108292e-06,0.0
727,1997-07-28,14.48,18.48,23.88,0.0,4.437651898831344e-05,2.606146276262476e-07,2.3455311761845814e-06,0.0
728,1997-07-29,14.48,18.55,23.87,0.0,3.993862832955468e-05,2.3455315588704004e-07,2.1109780202975416e-06,0.0
729,1997-07-30,13.81,18.61,24.35,0.0,3.594457210307818e-05,2.1109783302730435e-07,1.8998801872702372e-06,0.0
730,1997-07-31,13.83,16.66,20.94,0.27,0.2952650063212456,0.27000018998804387,1.7098921434351987e-06,0.0
731,1997-08-01,13.58,14.83,16.7,0.73,0.798250741298464,0.7300001709892346,1.5389029087541873e-06,0.0
732,1997-08-02,14.01,18.3,22.87,0.0,2.620324920931956e-05,1.5389030734878637e-07,1.385012601405401e-06,0.0
733,1997-08-03,14.69,20.01,25.77,0.0,2.3582841041509652e-05,1.3850127348396754e-07,1.2465113279214333e-06,0.0
734,1997-08-04,16.04,20.04,24.06,0.03,0.0328248529742855,0.0300001246511436,1.121860184321114e-06,0.0
735,1997-08-05,15.87,19.81,26.92,2.18,2.383749438546459,2.1800001121860273,1.00967415713438e-06,0.0
736,1997-08-06,14.99,18.18,22.3,0.57,0.6232861329538834,0.5700001009674227,9.087067343296981e-07,0.0
737,1997-08-07,14.43,18.31,21.99,5.45,5.959341313934259,5.450000090870679,8.178360551528207e-07,0.0
738,1997-08-08,15.38,20.03,25.65,0.02,0.0218830109071573,0.02000008178361017,7.360524449849735e-07,0.0
739,1997-08-09,15.56,20.28,26.55,0.01,0.0109470755303235,0.010000073605248268,6.624471967178985e-07,0.0
740,1997-08-10,15.82000000000005,21.04,27.2,0.0,1.12794128142299e-05,6.624472272433772e-08,5.962024739935608e-07,0.0
741,1997-08-11,14.98,19.11,23.52,0.1,0.1093555797387001,0.10000005962024988,5.36582224121641e-07,0.0
742,1997-08-12,15.36,19.92,25.31,0.03,0.0328127647827801,0.030000053658224415,4.829239997067003e-07,0.0
743,1997-08-13,15.06,19.36,23.89,0.15,0.1640263650819705,0.1500000482924016,4.3463159811378124e-07,0.0
744,1997-08-14,15.99,20.45,26.41,0.03,0.0328110288688537,0.030000043463161125,3.911684369883814e-07,0.0
745,1997-08-15,13.97,19.44,26.04,0.0,6.660339028306704e-06,3.9116844763195726e-08,3.5205159222518565e-07,0.0
746,1997-08-16,14.73,18.8,25.02,0.0,5.994299747074501e-06,3.5205160084648206e-08,3.1684643214053744e-07,0.0
747,1997-08-17,12.34,16.96,21.73,0.12,0.131219908804527,0.1200000316846439,2.8516178822815867e-07,0.0
748,1997-08-18,12.57000000000005,18.1,25.68,0.0,4.855375345523044e-06,2.8516179388459116e-08,2.5664560883969956e-07,0.0
749,1997-08-19,13.48,18.18,25.05,0.05,0.054677083976249,0.05000002566456135,2.3098104749755857e-07,0.0
750,1997-08-20,13.77,18.63,25.38,0.0,3.932849142198798e-06,2.309810512087439e-08,2.078829423766842e-07,0.0
751,1997-08-21,13.56,18.63,25.41,0.02,0.0218726252188711,0.020000020788294538,1.8709464783840977e-07,0.0
752,1997-08-22,14.13,19.64,26.62,0.0,3.185604598384179e-06,1.8709465027331846e-08,1.6838518281107791e-07,0.0
753,1997-08-23,15.21,19.94,26.99,0.0,2.867042908150069e-06,1.6838518478335395e-08,1.5154666433274252e-07,0.0
754,1997-08-24,15.87,20.67,27.94,0.0,2.580337620715299e-06,1.515466659302861e-08,1.363919977397139e-07,0.0
755,1997-08-25,14.56,19.63,25.63,0.03,0.0328059507878291,0.030000013639199904,1.2275279783634148e-07,0.0
756,1997-08-26,12.26,17.08,22.02,0.0,2.0900720923626877e-06,1.2275279888448981e-08,1.104775179478925e-07,0.0
757,1997-08-27,13.54,18.67,24.52,14.82,16.20499435254458,14.820000011047751,9.942976606820323e-08,0.0
758,1997-08-28,9.56,10.93,13.51,21.51,23.520203316543167,21.510000009942978,8.94867893926139e-08,0.0
759,1997-08-29,7.950000000000045,10.85,14.61,5.02,5.489142023447543,5.020000008948679,8.05381103976496e-08,0.0
760,1997-08-30,10.07000000000005,12.01,14.7,4.05,4.428491216739974,4.050000008053811,7.248429931276529e-08,0.0
761,1997-08-31,10.43,17.46,25.17,0.0,1.2341652467764555e-06,7.2484299678232015e-09,6.523586934494209e-08,0.0
762,1997-09-01,14.06,18.56,24.26,2.31,2.525880504076428,2.310000006523587,5.871228238084508e-08,0.0
763,1997-09-02,14.21,16.19,20.52,9.61,10.508096657630686,9.610000005871228,5.2841054118782296e-08,0.0
764,1997-09-03,13.39,15.93,19.18,0.13,0.1421499564734299,0.13000000528410544,4.755694868748167e-08,0.0
765,1997-09-04,12.25,16.63,23.5,0.05,0.0546735238766517,0.05000000475569489,4.280125380300136e-08,0.0
766,1997-09-05,11.91,18.59,25.81,0.19,0.2077570424986664,0.1900000042801254,3.852112840995819e-08,0.0
767,1997-09-06,14.71,17.74,22.72,0.38,0.415513283359354,0.38000000385211286,3.466901555864051e-08,0.0
768,1997-09-07,9.260000000000048,14.05,19.41,0.02,0.0218696759534181,0.020000003466901565,3.120211399441575e-08,0.0
769,1997-09-08,8.950000000000045,13.96,21.73,0.04,0.0437387025802044,0.04000000312021141,2.8081902588202004e-08,0.0
770,1997-09-09,8.210000000000036,13.81,21.99,0.03,0.0328041066251942,0.030000002808190263,2.5273712323896346e-08,0.0
771,1997-09-10,7.82000000000005,12.73,20.43,0.0,4.303263470719324e-07,2.527371236832857e-09,2.274634108706349e-08,0.0
772,1997-09-11,9.19,16.45,23.81,0.03,0.0328040157784677,0.030000002274634112,2.047170697475813e-08,0.0
773,1997-09-12,13.54,17.82000000000005,23.88,44.63,48.800864991085405,44.630000002047176,1.842453627436712e-08,0.0
774,1997-09-13,4.94,9.240000000000007,13.74,5.39,5.8937188981396,5.390000001842453,1.6582082644569096e-08,0.0
775,1997-09-14,5.140000000000043,9.460000000000036,16.41,0.03,0.0328039108218378,0.030000001658208264,1.4923874378199524e-08,0.0
776,1997-09-15,4.88,11.12,18.97,0.03,0.0328038825881221,0.030000001492387438,1.3431486938830316e-08,0.0
777,1997-09-16,7.25,13.18,21.42,0.03,0.0328038571777798,0.030000001343148695,1.2088338243692387e-08,0.0
778,1997-09-17,7.920000000000016,13.78,22.45,0.04,0.0437383771367326,0.040000001208833826,1.0879504418306681e-08,0.0
779,1997-09-18,7.920000000000016,13.63,22.46,0.01,0.0109347280695801,0.010000001087950443,9.791553975652676e-09,0.0
780,1997-09-19,8.28000000000003,14.96,23.44,0.02,0.0218692523737031,0.0200000009791554,8.812398577420505e-09,0.0
781,1997-09-20,9.53000000000003,13.74,19.6,0.01,0.010934692873722,0.010000000881239859,7.931158719138262e-09,0.0
